Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
178011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,943,1726,0,23,47,41,33,17,22,23,0,0,20,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
179011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,910,1759,0,23,39,31,44,10,5,23,0,0,20,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
180011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1344,1722,0,23,47,35,33,14,14,23,0,0,23,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
181011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1158,1710,0,19,50,42,39,10,14,19,0,0,22,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
182011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,1044,1723,0,15,45,42,39,9,14,15,0,0,21,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
183011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,1035,1719,0,19,50,50,40,13,9,19,0,0,21,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
184011,521,408,67,43,9999,0,1500,0,3811,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1038,1721,0,18,47,42,40,5,18,15,0,0,21,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
185012,521,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1065,1716,0,19,38,44,43,0,5,19,0,0,21,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
186012,521,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,1190,1722,0,11,44,31,44,5,5,11,0,0,22,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
187012,521,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,456,1555,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1268,1730,0,27,31,50,36,5,10,27,0,0,23,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
188012,521,408,67,43,9999,0,1500,0,3803,7500,3,3,1651,456,1555,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1107,1964,48,15,52,50,52,9,14,15,0,0,24,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,130,100,2192,2288
189012,521,408,67,43,9999,0,1500,0,3803,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1141,1965,58,15,50,54,42,9,14,15,0,0,24,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,130,100,2192,2288
190012,521,408,67,43,9999,0,1500,0,3803,7500,3,3,1651,492,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1031,1960,54,19,44,42,36,9,14,19,0,0,23,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,130,100,2192,2288
191012,521,408,67,43,9999,0,1500,0,3803,7500,3,3,1651,492,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,795,2259,56,23,42,38,44,9,14,23,0,0,25,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,130,100,2192,2288
192012,521,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,492,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1487,1641,0,21,44,52,42,5,10,21,0,0,26,0,0,12002,606,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
193030,517,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1757,1726,0,23,39,35,39,17,14,23,0,0,26,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
194012,517,408,67,43,9999,0,1500,0,3803,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1414,1716,0,19,47,38,44,14,9,19,0,0,24,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
195012,517,408,67,43,9999,0,1500,0,3790,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,2523,1745,0,23,38,42,36,13,10,23,0,0,31,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
196012,517,408,67,43,9999,0,1500,0,3790,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2987,1764,0,23,35,44,36,9,14,23,0,0,35,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
197012,517,408,67,43,9999,0,1500,0,3790,7500,3,2,1651,456,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1187,1731,0,19,52,50,60,5,10,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
198012,517,408,67,43,9999,0,1500,0,3790,7500,3,2,1651,456,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1270,1720,0,19,42,54,42,5,10,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
199013,517,408,67,43,9999,0,1500,0,3790,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1316,1725,0,23,55,59,47,9,22,23,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
200013,517,408,66,44,9999,0,1500,0,3798,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,1,0,0,2192,2288,1336,1718,0,23,60,68,72,14,23,19,0,0,23,0,0,12002,607,0,370,0,370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
201013,517,408,66,44,9999,0,1500,0,3798,7166,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1234,1713,0,27,35,40,36,9,14,27,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
202013,517,408,66,44,9999,0,1500,0,3798,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1131,1713,0,27,42,45,31,5,14,27,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
203013,517,408,66,44,9999,0,1500,0,3798,7500,3,2,1651,456,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1244,1725,0,15,42,42,35,9,10,15,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
204013,517,408,66,44,9999,0,1500,0,3798,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1175,1720,0,14,44,45,50,5,10,14,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
205013,517,408,66,44,9999,0,1500,0,3826,7410,3,3,1651,456,1555,1,0,1,72,72,23,0,0,0,0,0,2192,2288,839,1957,48,19,36,47,33,4,14,19,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,130,100,2192,2288
206013,517,408,66,44,9999,0,1500,0,3826,7500,3,2,1651,492,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,616,1604,0,18,39,47,42,4,18,15,0,0,19,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
207013,517,408,66,44,9999,0,1500,0,3826,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,900,1717,0,22,60,66,90,22,17,10,0,0,20,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
208013,517,408,66,44,9999,0,1500,0,3826,7330,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1219,1741,0,15,35,39,36,9,5,15,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
209013,517,408,66,44,9999,0,1500,0,3826,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1243,1730,0,14,54,47,75,5,10,14,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
210014,517,408,66,44,9999,0,1500,0,3826,7500,3,3,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1038,1943,49,23,36,38,36,0,9,23,0,0,24,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,130,100,2192,2288
211013,517,408,66,44,9999,0,1500,0,3826,7500,3,3,1651,492,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,942,1940,50,15,31,42,31,9,10,15,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,130,100,2192,2288
212013,517,408,66,44,9999,0,1500,0,3826,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,985,1942,52,27,42,39,36,9,14,27,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,130,100,2192,2288
213030,512,408,66,44,9999,0,1500,0,3826,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,963,1934,51,19,54,47,38,10,14,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,130,100,2192,2288
214014,512,408,66,44,9999,0,1500,0,3826,7500,3,3,1651,492,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,963,1934,52,28,55,52,47,10,28,15,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,130,100,2192,2288
215017,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,996,1948,52,14,36,38,35,10,5,14,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,130,100,2192,2288
216014,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1000,1941,54,19,47,57,52,10,14,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,130,100,2192,2288
217014,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,881,1942,49,15,35,47,39,9,5,15,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,130,100,2192,2288
218014,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,887,1946,48,23,50,50,39,5,14,23,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,130,100,2192,2288
219014,512,408,66,44,9999,0,1500,0,3809,7385,3,3,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1051,1944,50,15,38,47,42,9,10,15,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,130,100,2192,2288
220014,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,969,1944,50,22,47,47,38,5,5,22,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,130,100,2192,2288
221014,512,408,66,44,9999,0,1500,0,3809,7500,3,3,1651,492,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1027,1941,49,19,50,47,42,13,9,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,130,100,2192,2288
222014,512,408,66,44,9999,0,1500,0,3809,7397,3,2,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1189,1710,0,23,39,50,40,9,10,23,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
223014,512,408,66,44,9999,0,1500,0,3809,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,911,1711,0,15,43,39,36,0,9,15,0,0,21,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
224014,512,408,66,44,9999,0,1500,0,3809,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1264,1732,0,19,36,42,26,5,19,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
225014,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1464,1726,0,23,42,42,39,0,14,23,0,0,24,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
226015,512,408,66,44,9999,0,1500,0,3810,7500,3,3,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1546,1962,48,19,50,52,44,0,18,19,0,0,27,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,130,100,2192,2288
227015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,492,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1576,1708,0,23,52,47,57,9,5,23,0,0,25,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
228015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1976,1733,0,19,36,42,42,9,18,19,0,0,27,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
229015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2064,1732,0,27,36,29,30,13,10,27,0,0,28,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
230015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,2502,1747,0,15,50,44,42,10,13,15,0,0,31,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
231015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,2664,1758,0,23,29,39,30,5,10,23,0,0,32,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
232015,512,408,66,44,9999,0,1500,0,3810,7500,3,2,1651,456,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1798,1729,0,26,42,38,38,19,14,26,0,0,24,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
233030,526,408,66,44,9999,0,1500,0,3809,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1393,1725,0,23,42,42,43,5,14,23,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
234015,526,408,66,44,9999,0,1500,0,3809,7160,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1354,1716,0,19,38,36,35,5,14,19,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
235015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1213,1717,0,23,33,38,47,14,14,23,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
236015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,1345,1716,0,23,31,42,22,5,10,23,0,0,23,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
237015,526,408,66,44,9999,0,1500,0,3813,7439,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1348,1714,0,19,35,31,22,0,10,19,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
238015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,887,1725,0,23,39,36,30,13,10,23,0,0,20,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
239015,526,408,66,44,9999,0,1500,0,3813,7500,3,3,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,990,1889,51,19,44,44,33,9,18,19,0,0,21,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,130,100,2192,2288
